fecha,valor
2016-01-01,117.05119421077302
2016-02-01,118.90029357259574
2016-03-01,136.80623010580314
2016-04-01,132.0696490854989
2016-05-01,132.12673005161108
2016-06-01,124.9916505365282
2016-07-01,126.76147447449928
2016-08-01,133.7329827733621
2016-09-01,135.51789212141713
2016-10-01,133.34114128281072
2016-11-01,134.73703178156455
2016-12-01,124.08230099201045
2017-01-01,115.72788011075902
2017-02-01,109.4384011666354
2017-03-01,135.7397555654156
2017-04-01,127.06229310335894
2017-05-01,137.32629188497592
2017-06-01,134.50955603897785
2017-07-01,135.52441430007988
2017-08-01,143.01220222320006
2017-09-01,140.47537228449835
2017-10-01,142.91248117324935
2017-11-01,141.4719289560601
2017-12-01,126.4041221015147
2018-01-01,120.49879049928444
2018-02-01,116.47032626071216
2018-03-01,137.87384466026174
2018-04-01,132.09178628946967
2018-05-01,135.86546669164358
2018-06-01,123.7285406594831
2018-07-01,126.78055488105136
2018-08-01,134.230175656126
2018-09-01,122.79085973979822
2018-10-01,130.95087535592188
2018-11-01,121.7206486951649
2018-12-01,107.65050820288415
2019-01-01,107.0384802956748
2019-02-01,106.67393616491124
2019-03-01,118.4180246331019
2019-04-01,120.37257298567556
2019-05-01,126.4796126149704
2019-06-01,114.85187278421954
2019-07-01,124.5982566919682
2019-08-01,125.6565333781152
2019-09-01,116.66765831856677
2019-10-01,128.57781819763605
2019-11-01,116.4504456095095
2019-12-01,109.19722086584407
2020-01-01,106.96676586826234
2020-02-01,105.96615315429496
2020-03-01,98.85080173419036
2020-04-01,80.3695831755266
2020-05-01,93.39727057897797
2020-06-01,107.68552518388503
2020-07-01,116.4396784123465
2020-08-01,116.62865541586976
2020-09-01,120.98271248501304
2020-10-01,124.93316804669958
2020-11-01,121.63746716478752
2020-12-01,115.3045653308336
2021-01-01,111.77271865397567
2021-02-01,107.7537847323318
2021-03-01,131.64720668610988
2021-04-01,125.52085964453052
2021-05-01,121.68405865362826
2021-06-01,128.59837307531353
2021-07-01,131.05026656085312
2021-08-01,132.9987929128236
2021-09-01,132.80407745438578
2021-10-01,130.03163702788962
2021-11-01,133.5955966896043
2021-12-01,127.32258878895958
2022-01-01,110.45223892022884
2022-02-01,116.86553670599886
2022-03-01,136.06417977063688
2022-04-01,131.11057688323166
2022-05-01,135.95623391042966
2022-06-01,137.74172355073372
2022-07-01,137.83236809148204
2022-08-01,142.69539492532036
2022-09-01,137.89850280383965
2022-10-01,133.9217994277668
2022-11-01,134.14810212988814
2022-12-01,123.35551311628166
2023-01-01,117.35959829400518
2023-02-01,114.97961805150167
2023-03-01,140.60284318567005
2023-04-01,133.35350382480027
2023-05-01,137.3370382911086
2023-06-01,134.27318455353014
2023-07-01,132.37164756745275
2023-08-01,138.3630070813502
2023-09-01,133.61988928272442
2023-10-01,133.0091904493393
2023-11-01,127.5781512965671
2023-12-01,107.40382708053018
2024-01-01,102.98323083293734
2024-02-01,103.75102024796448
2024-03-01,110.46572537113644
2024-04-01,111.2965219356007
2024-05-01,116.71976927266223
2024-06-01,107.09903168407163
2024-07-01,125.0796687823528
2024-08-01,128.73308622570693
2024-09-01,125.23585222194735
2024-10-01,130.31068482170923
2024-11-01,125.39541977505476
2024-12-01,116.72631144153108
2025-01-01,110.70049811471458
2025-02-01,109.99130277358049
2025-03-01,116.22832592438436
2025-04-01,121.51414518888168
2025-05-01,124.04655839247243
2025-06-01,117.45295448927092
2025-07-01,124.2464420449712
2025-08-01,123.36060608029216
2025-09-01,124.9401875390312
2025-10-01,126.72872661122022
2025-11-01,114.41581258295044
2025-12-01,112.07909281584764
2026-01-01,107.11364415170938
