fecha,valor
1997-01-01,4353.7589573800005
1997-02-01,3634.76220793
1997-03-01,3531.36025391
1997-04-01,3939.77734259
1997-05-01,4600.93050806
1997-06-01,3908.6077911
1997-07-01,4136.127520910001
1997-08-01,4009.26868835
1997-09-01,4083.2625197499992
1997-10-01,3961.872102410001
1997-11-01,4117.013020980001
1997-12-01,4250.573704570001
1998-01-01,4153.8362087900005
1998-02-01,3928.5013594
1998-03-01,3888.02159529
1998-04-01,3899.38917788
1998-05-01,4703.723850810001
1998-06-01,4617.98512186
1998-07-01,4390.89977564
1998-08-01,4188.35460957
1998-09-01,3980.19471041
1998-10-01,3973.51045462
1998-11-01,4030.3126312
1998-12-01,4281.813560979999
1999-01-01,4179.71660927
1999-02-01,3753.37915926
1999-03-01,3904.796095350001
1999-04-01,3807.62174908
1999-05-01,4166.50943456
1999-06-01,4179.10385398
1999-07-01,4074.52778913
1999-08-01,3990.10569309
1999-09-01,3921.48339793
1999-10-01,3795.41934541
1999-11-01,3984.17060989
1999-12-01,3886.2244478
2000-01-01,4110.58014151
2000-02-01,3739.3391383000007
2000-03-01,3812.89700236
2000-04-01,3892.57217731
2000-05-01,4341.3143552
2000-06-01,4824.328246559999
2000-07-01,4225.883777850001
2000-08-01,4208.62121667
2000-09-01,4071.91770826
2000-10-01,4022.85551068
2000-11-01,3920.76329302
2000-12-01,3931.29857278
2001-01-01,4219.057216759999
2001-02-01,3764.29773562
2001-03-01,3321.6662610000003
2001-04-01,3538.30063011
2001-05-01,4690.52761486
2001-06-01,4589.573837930001
2001-07-01,3858.196230485
2001-08-01,4063.65065219
2001-09-01,3502.57517458
2001-10-01,3569.24094382
2001-11-01,3467.62333744
2001-12-01,2818.7015967700004
2002-01-01,3411.2354418699992
2002-02-01,3001.23548987
2002-03-01,3076.65926003
2002-04-01,2884.31958389
2002-05-01,4826.59616159
2002-06-01,4614.909506739999
2002-07-01,4986.77851925
2002-08-01,4731.40867302
2002-09-01,4343.80109185
2002-10-01,4763.644598455
2002-11-01,5020.79318105
2002-12-01,4814.02109816
2003-01-01,5600.40514198
2003-02-01,4654.40699369
2003-03-01,4823.289831710001
2003-04-01,5456.798713810001
2003-05-01,7148.92421866
2003-06-01,6481.36387604
2003-07-01,6507.436785930002
2003-08-01,6055.293235089999
2003-09-01,6116.044601689999
2003-10-01,6284.55581359
2003-11-01,6393.79526163
2003-12-01,6752.259815259999
2004-01-01,7159.96339146
2004-02-01,6360.17949957
2004-03-01,6612.900034764999
2004-04-01,7047.92983054
2004-05-01,12367.79148766
2004-06-01,9469.87981613
2004-07-01,8704.325907749999
2004-08-01,8469.467867369998
2004-09-01,7975.691837195
2004-10-01,8043.682640204999
2004-11-01,8102.753884785003
2004-12-01,7992.899674560001
2005-01-01,8802.493186605001
2005-02-01,8250.376845534998
2005-03-01,8357.598857530002
2005-04-01,9282.195029914998
2005-05-01,12045.60961182
2005-06-01,11054.151061175
2005-07-01,10011.58545391
